"waterBodyId","waterBodyName","studyId","studyName","studyDates","parameterId","parameterType","parameterName","parameterUnit","parameterLimit","parameterLimitText","v","vText","k","point"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",19,"Físicoquimico","Fósforo total","miligramos por litro",0.37,"<0.37",2.47,"2.47","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",19,"Físicoquimico","Fósforo total","miligramos por litro",0.37,"<0.37",2.34,"2.34","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",19,"Físicoquimico","Fósforo total","miligramos por litro",0.37,"<0.37",1.56,"1.56","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",19,"Físicoquimico","Fósforo total","miligramos por litro",0.37,"<0.37",2.05,"2.05","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.14,"<5.14","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.83,"5.83","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",7.73,"7.73","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.24,"5.24","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.14,"<5.14","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.14,"<5.14","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.14,"<5.14","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.14,"<5.14","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.14,"<5.14","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",24.76,"<5.14","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",5.14,"<5.14","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",19.4,"19.40","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",18,"Físicoquimico","Grasas y aceites","miligramos por litro",8.37,"<8.37",18.12,"18.12","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",4.07,"4.07","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",3.35,"3.35","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",9.65,"9.65","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",4.25,"4.25","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",2.88,"2.88","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",8.09,"8.09","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",8.21,"8.21","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",10.6,"10.60","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",5.81,"5.81","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",2.22,"2.22","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",7.73,"7.73","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",5.21,"5.21","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",12,"Físicoquimico","Nitrógeno amoniacal","miligramos por litro",0.5,"<0.50",0.66,"0.66","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",0.1,"<0.10","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",0.1,"<0.10","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",0.1,"<0.10","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",0.1,"<0.10","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",0.1,"<0.10","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",0.1,"<0.10","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",0.1,"<0.10","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",4.27,"4.27","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",4.46,"4.46","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",7.84,"7.84","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",5.92,"5.92","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",4.81,"4.81","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",10,"Físicoquimico","Nitrógeno de nitratos","miligramos por litro",0.1,"<0.10",9.27,"9.27","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.01,"<0.010","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.01,"<0.010","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.01,"<0.010","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.01,"<0.010","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.01,"<0.010","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.01,"<0.010","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.01,"0.010","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.524,"0.524","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",1.095,"1.095","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.586,"0.586","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.82,"0.820","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.487,"0.487","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",11,"Físicoquimico","Nitrógeno de nitritos","miligramos por litro",0.022,"<0.022",0.935,"0.935","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",5.99,"5.99","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",5.09,"5.09","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",11.98,"11.98","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",7.25,"7.25","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",4.67,"4.67","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",8.81,"8.81","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",10.38,"10.38","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",19.29,"19.29","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",13.17,"13.17","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",14.9,"14.90","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",18.66,"18.66","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",12.19,"12.19","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",74,"Físicoquimico","Nitrógeno total","sin unidad",-1,"--",13.5,"13.50","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",5.99,"5.99","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",5.09,"5.09","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",11.98,"11.98","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",7.25,"7.25","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",4.67,"4.67","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",8.81,"8.81","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",10.37,"10.37","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",14.5,"14.50","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",7.61,"7.61","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",6.47,"6.47","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",11.92,"11.92","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",6.89,"6.89","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",13,"Físicoquimico","Nitrógeno total Kjeldahl","miligramos por litro",0.5,"<0.50",3.29,"3.29","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",3.27,"3.27","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",0.55,"0.55","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",4.58,"4.58","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",1.42,"1.42","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",0.9,"0.90","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",3.2,"3.20","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",4.87,"4.87","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",0.94,"0.94","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",7.43,"7.43","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",7.22,"7.22","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",5.62,"5.62","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",6.52,"6.52","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",3,"Físicoquimico","Oxígeno disuelto","miligramos por litro",0,"--",6.74,"6.74","RS-10","Paso La Yesca"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",6.2,"6.2","RS-01","Ocotlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",6.3,"6.3","RS-02","Presa Corona"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",6.7,"6.7","AA-01","Carr. Chapala"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",6.3,"6.3","RZ-01","Río Zula"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7,"7.0","RS-03","Ex-hacienda Zap."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7.2,"7.2","RS-04","Salto-Juanacatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7.5,"7.5","RS-05","Puente Grande"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7.3,"7.3","AA-02","El Muelle"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7.8,"7.8","RS-06","Matatlán"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7.9,"7.9","RS-07","Paso de Gpe."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7.6,"7.6","RS-08","Cristóbal de la B."
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",7.6,"7.6","RS-09","Camino Salvador"
1,"Río Santiago",632,"2020-07-15","15, 20, 21, 22, 30 y 31 de julio del 2020",2,"Físicoquimico","Potencial de hidrógeno","unidad pH",3,"<3",8.7,"8.7","RS-10","Paso La Yesca"
